ID,Industry,Money Range,Major,Class,Likert Score
3336637404,Manufacturing,"$7,000,000 - $24,999,999",COMMUNICATIONS COURSES,Professionalism,4
3336637404,Manufacturing,"$7,000,000 - $24,999,999",COMMUNICATIONS COURSES,Public Speaking,4
3336637404,Manufacturing,"$7,000,000 - $24,999,999",COMMUNICATIONS COURSES,Small Group Communications,4
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Financial Accounting,5
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Managerial/Cost Accounting,4
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Auditing,4
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Business Income Tax,4
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Fraud Detection/Internal Controls,5
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Fund/Non-Profit Accounting,1
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Intermediate Level Financial Accounting,2
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Advanced Financial Accounting,1
3336166493,Retail Trade,"$500,000,000 or more",ACCOUNTING COURSES,Intermediate Level Managerial/Cost Accounting,1
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,Macroeconomics,3
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,Microeconomics,3
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,Business Statistics,5
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,Econometrics,4
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,International Economics,1
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,Intermediate Macroeconomics,1
3336166493,Retail Trade,"$500,000,000 or more",ECONOMICS COURSES,Intermediate Microeconomics,1
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Principles of Finance,5
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Employee Benefit Planning,3
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Financial Analysis,5
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Insurance & Risk Management,4
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Legal Aspects of Banking & Finance,5
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Personal Financial Management,2
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Securities Analysis,3
3336166493,Retail Trade,"$500,000,000 or more",FINANCE COURSES,Short-Term Financial Management,2
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Principles of Marketing,4
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Consumer Behavior,5
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,International Marketing,1
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Internet Marketing,1
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Marketing Management,4
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Marketing Research & Analysis,4
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Product and Pricing Strategy,5
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Professional Selling,5
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Promotional Strategy,5
3336166493,Retail Trade,"$500,000,000 or more",MARKETING COURSES,Sales Management,5
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Principles of Management,5
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Intelligence/Data Mining/Decision Support Systems,5
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Internship,4
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,"Business Law - Contracts, Sales & Professional Responsibility",5
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Law - Legal & Regulatory Environment,5
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Policy & Strategic Management,4
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Software Applications/Microsoft Office and Enterprise Resource Planning (ERP) software,4
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Human Resource Management,3
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Interdisciplinary Management Capstone Course,1
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,International Business,1
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Management Information Systems (MIS),5
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Organizational Behavior,3
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Process Management,3
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Production/Operations Management,3
3336166493,Retail Trade,"$500,000,000 or more",MANAGEMENT COURSES,Project Management,3
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Business Communications (oral and written),5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Business Ethics,5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Intercultural Communications,5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Interpersonal Communications,5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Leadership,5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Organizational Communication,5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Professionalism,5
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Public Speaking,4
3336166493,Retail Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Small Group Communications,2
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Financial Accounting,4
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Managerial/Cost Accounting,4
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Auditing,4
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Business Income Tax,1
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Fraud Detection/Internal Controls,4
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Fund/Non-Profit Accounting,1
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Intermediate Level Financial Accounting,4
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Advanced Financial Accounting,1
3336006088,Wholesale Trade,"$500,000,000 or more",ACCOUNTING COURSES,Intermediate Level Managerial/Cost Accounting,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,Macroeconomics,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,Microeconomics,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,Business Statistics,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,Econometrics,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,International Economics,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,Intermediate Macroeconomics,4
3336006088,Wholesale Trade,"$500,000,000 or more",ECONOMICS COURSES,Intermediate Microeconomics,4
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Principles of Finance,4
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Employee Benefit Planning,4
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Financial Analysis,5
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Insurance & Risk Management,5
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Legal Aspects of Banking & Finance,4
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Personal Financial Management,1
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Securities Analysis,1
3336006088,Wholesale Trade,"$500,000,000 or more",FINANCE COURSES,Short-Term Financial Management,1
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Principles of Marketing,4
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Consumer Behavior,4
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,International Marketing,1
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Internet Marketing,5
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Marketing Management,4
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Marketing Research & Analysis,4
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Product and Pricing Strategy,5
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Professional Selling,5
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Promotional Strategy,4
3336006088,Wholesale Trade,"$500,000,000 or more",MARKETING COURSES,Sales Management,5
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Principles of Management,5
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Intelligence/Data Mining/Decision Support Systems,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Internship,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,"Business Law - Contracts, Sales & Professional Responsibility",4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Law - Legal & Regulatory Environment,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Policy & Strategic Management,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Business Software Applications/Microsoft Office and Enterprise Resource Planning (ERP) software,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Human Resource Management,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Interdisciplinary Management Capstone Course,1
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,International Business,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Management Information Systems (MIS),5
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Organizational Behavior,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Process Management,4
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Production/Operations Management,5
3336006088,Wholesale Trade,"$500,000,000 or more",MANAGEMENT COURSES,Project Management,4
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Business Communications (oral and written),5
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Business Ethics,5
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Intercultural Communications,4
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Interpersonal Communications,5
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Leadership,5
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Organizational Communication,5
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Professionalism,5
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Public Speaking,4
3336006088,Wholesale Trade,"$500,000,000 or more",COMMUNICATIONS COURSES,Small Group Communications,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Financial Accounting,5
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Managerial/Cost Accounting,5
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Auditing,2
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Business Income Tax,5
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Fraud Detection/Internal Controls,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Fund/Non-Profit Accounting,1
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Intermediate Level Financial Accounting,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Advanced Financial Accounting,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ACCOUNTING COURSES,Intermediate Level Managerial/Cost Accounting,5
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,Macroeconomics,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,Microeconomics,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,Business Statistics,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,Econometrics,2
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,International Economics,1
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,Intermediate Macroeconomics,1
3335926960,Manufacturing,"$7,000,000 - $24,999,999",ECONOMICS COURSES,Intermediate Microeconomics,1
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Principles of Finance,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Employee Benefit Planning,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Financial Analysis,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Insurance & Risk Management,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Legal Aspects of Banking & Finance,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Personal Financial Management,2
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Securities Analysis,2
3335926960,Manufacturing,"$7,000,000 - $24,999,999",FINANCE COURSES,Short-Term Financial Management,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Principles of Marketing,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Consumer Behavior,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,International Marketing,2
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Internet Marketing,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Marketing Management,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Marketing Research & Analysis,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Product and Pricing Strategy,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Professional Selling,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Promotional Strategy,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MARKETING COURSES,Sales Management,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Principles of Management,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Business Intelligence/Data Mining/Decision Support Systems,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Business Internship,5
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,"Business Law - Contracts, Sales & Professional Responsibility",4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Business Law - Legal & Regulatory Environment,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Business Policy & Strategic Management,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Business Software Applications/Microsoft Office and Enterprise Resource Planning (ERP) software,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Human Resource Management,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Interdisciplinary Management Capstone Course,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,International Business,2
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Management Information Systems (MIS),3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Organizational Behavior,3
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Process Management,4
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Production/Operations Management,5
3335926960,Manufacturing,"$7,000,000 - $24,999,999",MANAGEMENT COURSES,Project Management,5
